"","1971-05-22 02:00:00","1971-05-23 02:00:00","1971-05-24 02:00:00","1971-05-25 02:00:00","1971-05-26 02:00:00","1971-05-27 02:00:00","1971-05-28 02:00:00","1971-05-29 02:00:00","1971-05-30 02:00:00","1971-05-31 02:00:00","1971-06-01 02:00:00","1971-06-02 02:00:00","1971-06-03 02:00:00","1971-06-04 02:00:00","1971-06-05 02:00:00","1971-06-06 02:00:00","1971-06-07 02:00:00","1971-06-08 02:00:00","1971-06-09 02:00:00","1971-06-10 02:00:00","1971-06-11 02:00:00","1971-06-12 02:00:00","1971-06-13 02:00:00","1971-06-14 02:00:00","1971-06-15 02:00:00","1971-06-16 02:00:00","1971-06-17 02:00:00","1971-06-18 02:00:00","1971-06-19 02:00:00","1971-06-20 02:00:00","1971-06-21 02:00:00","1971-06-22 02:00:00","1971-06-23 02:00:00","1971-06-24 02:00:00","1971-06-25 02:00:00","1971-06-26 02:00:00","1971-06-27 02:00:00","1971-06-28 02:00:00","1971-06-29 02:00:00","1971-06-30 02:00:00","1971-07-01 02:00:00","1971-07-02 02:00:00","1971-07-03 02:00:00","1971-07-04 02:00:00","1971-07-05 02:00:00","1971-07-06 02:00:00","1971-07-07 02:00:00","1971-07-08 02:00:00","1971-07-09 02:00:00","1971-07-10 02:00:00","1971-07-11 02:00:00","1971-07-12 02:00:00","1971-07-13 02:00:00","1971-07-14 02:00:00","1971-07-15 02:00:00","1971-07-16 02:00:00","1971-07-17 02:00:00","1971-07-18 02:00:00","1971-07-19 02:00:00","1971-07-20 02:00:00","1971-07-21 02:00:00","1971-07-22 02:00:00","1971-07-23 02:00:00","1971-07-24 02:00:00","1971-07-25 02:00:00","1971-07-26 02:00:00","1971-07-27 02:00:00","1971-07-28 02:00:00","1971-07-29 02:00:00","1971-07-30 02:00:00","1971-07-31 02:00:00","1971-08-01 02:00:00","1971-08-02 02:00:00","1971-08-03 02:00:00","1971-08-04 02:00:00","1971-08-05 02:00:00","1971-08-06 02:00:00","1971-08-07 02:00:00","1971-08-08 02:00:00","1971-08-09 02:00:00","1971-08-10 02:00:00","1971-08-11 02:00:00","1971-08-12 02:00:00","1971-08-13 02:00:00","1971-08-14 02:00:00","1971-08-15 02:00:00","1971-08-16 02:00:00","1971-08-17 02:00:00","1971-08-18 02:00:00","1971-08-19 02:00:00","1971-08-20 02:00:00","1971-08-21 02:00:00","1971-08-22 02:00:00","1971-08-23 02:00:00","1971-08-24 02:00:00","1971-08-25 02:00:00","1971-08-26 02:00:00","1971-08-27 02:00:00","1971-08-28 02:00:00","1971-08-29 02:00:00","1971-08-30 02:00:00","1971-08-31 02:00:00","1971-09-01 02:00:00","1971-09-02 02:00:00","1971-09-03 02:00:00","1971-09-04 02:00:00","1971-09-05 02:00:00","1971-09-06 02:00:00","1971-09-07 02:00:00","1971-09-08 02:00:00","1971-09-09 02:00:00","1971-09-10 02:00:00","1971-09-11 02:00:00","1971-09-12 02:00:00","1971-09-13 02:00:00","1971-09-14 02:00:00","1971-09-15 02:00:00","1971-09-16 02:00:00","1971-09-17 02:00:00","1971-09-18 02:00:00","1971-09-19 02:00:00","1971-09-20 02:00:00","1971-09-21 02:00:00","1971-09-22 02:00:00","1971-09-23 02:00:00","1971-09-24 02:00:00","1971-09-25 02:00:00","1971-09-26 02:00:00","1971-09-27 02:00:00","1971-09-28 02:00:00","1971-09-29 02:00:00","1971-09-30 02:00:00","1971-10-01 02:00:00","1971-10-02 02:00:00","1971-10-03 02:00:00","1971-10-04 02:00:00","1971-10-05 02:00:00","1971-10-06 02:00:00","1971-10-07 02:00:00","1971-10-08 02:00:00","1971-10-09 02:00:00","1971-10-10 02:00:00","1971-10-11 02:00:00","1971-10-12 02:00:00","1971-10-13 02:00:00","1971-10-14 02:00:00","1971-10-15 02:00:00","1971-10-16 02:00:00","1971-10-17 02:00:00","1971-10-18 02:00:00","1971-10-19 02:00:00","1971-10-20 02:00:00","1971-10-21 02:00:00","1971-10-22 02:00:00","1971-10-23 02:00:00","1971-10-24 02:00:00","1971-10-25 02:00:00","1971-10-26 02:00:00","1971-10-27 02:00:00","1971-10-28 02:00:00","1971-10-29 02:00:00","1971-10-30 02:00:00","1971-10-31 02:00:00","1971-11-01 02:00:00","1971-11-02 02:00:00","1971-11-03 02:00:00","1971-11-04 02:00:00","1971-11-05 02:00:00","1971-11-06 02:00:00","1971-11-07 02:00:00","1971-11-08 02:00:00","1971-11-09 02:00:00","1971-11-10 02:00:00","1971-11-11 02:00:00","1971-11-12 02:00:00","1971-11-13 02:00:00","1971-11-14 02:00:00","1971-11-15 02:00:00","1971-11-16 02:00:00","1971-11-17 02:00:00","1971-11-18 02:00:00","1971-11-19 02:00:00","1971-11-20 02:00:00","1971-11-21 02:00:00","1971-11-22 02:00:00","1971-11-23 02:00:00","1971-11-24 02:00:00","1971-11-25 02:00:00","1971-11-26 02:00:00","1971-11-27 02:00:00","1971-11-28 02:00:00","1971-11-29 02:00:00","1971-11-30 02:00:00","1971-12-01 02:00:00","1971-12-02 02:00:00","1971-12-03 02:00:00","1971-12-04 02:00:00","1971-12-05 02:00:00","1971-12-06 02:00:00","1971-12-07 02:00:00","1971-12-08 02:00:00","1971-12-09 02:00:00","1971-12-10 02:00:00","1971-12-11 02:00:00","1971-12-12 02:00:00","1971-12-13 02:00:00","1971-12-14 02:00:00","1971-12-15 02:00:00","1971-12-16 02:00:00","1971-12-17 02:00:00","1971-12-18 02:00:00","1971-12-19 02:00:00","1971-12-20 02:00:00","1971-12-21 02:00:00","1971-12-22 02:00:00","1971-12-23 02:00:00","1971-12-24 02:00:00","1971-12-25 02:00:00","1971-12-26 02:00:00","1971-12-27 02:00:00","1971-12-28 02:00:00","1971-12-29 02:00:00","1971-12-30 02:00:00","1971-12-31 02:00:00","1972-01-01 02:00:00","1972-01-02 02:00:00","1972-01-03 02:00:00","1972-01-04 02:00:00","1972-01-05 02:00:00","1972-01-06 02:00:00","1972-01-07 02:00:00","1972-01-08 02:00:00","1972-01-09 02:00:00","1972-01-10 02:00:00","1972-01-11 02:00:00","1972-01-12 02:00:00","1972-01-13 02:00:00","1972-01-14 02:00:00","1972-01-15 02:00:00","1972-01-16 02:00:00","1972-01-17 02:00:00","1972-01-18 02:00:00","1972-01-19 02:00:00","1972-01-20 02:00:00","1972-01-21 02:00:00","1972-01-22 02:00:00","1972-01-23 02:00:00","1972-01-24 02:00:00","1972-01-25 02:00:00","1972-01-26 02:00:00","1972-01-27 02:00:00","1972-01-28 02:00:00","1972-01-29 02:00:00","1972-01-30 02:00:00"
"T+1",-0.0089741189429661,0.000211624672644993,-0.0037178157769929,0.0103925547078087,0.00278919122154728,0.00608710971515445,0.0111500993463848,-0.00849595222222302,-0.0250752655672822,-0.0211211218921712,0.013080466400186,-0.0003816577048695,0.0421975978571413,-0.00264437617839031,-0.0243636559798667,-0.0199351791195037,0.0214240676897366,0.00909540856966291,0.00271174165144477,-0.00317263852151213,-0.00879642497571485,-0.00863350758968419,-0.00397766142238538,0.022902208642877,0.00521568395441851,-0.0106371151708497,-0.00447103254489631,0.00512073409329482,-0.0023878098250439,-0.00692590270380215,0.00509459403318011,0.00352201817563562,-0.00210579537865723,0.0021355066677502,-0.00278105903539341,0.00185193508386976,0.000543855265230664,-0.00158036183022406,-0.00086193229944991,-0.00116738243172813,0.00193003150715563,0.00181042461002378,7.16423611752011e-06,-0.00228572070682762,-0.000274208433712019,0.000357669375206471,0.000339063589806528,-0.00335479511900189,0.00226559984378672,0.0105221719513754,-0.00279443611667902,-0.00665487930762937,-0.000942855195648928,0.00242436758629862,0.00181895345145931,0.0170812420680428,-0.028818353026022,-0.0048210718788284,0.0090947096985639,0.00958530286839816,-0.000857697937064006,0.00269018413498444,-0.00350123745419685,-0.00197447283430337,-0.000851355425666256,-0.000963982530929605,-0.00103117093142426,0.00165978592702542,0.00306775662800012,0.000974301953116286,-0.00316063199729564,-0.000139776430341752,0.000608380520248401,-0.0011499874439896,0.000326000312222415,-0.000640135679050254,0.000730731818668389,0.000926084950215538,0.00310812579738892,0.003723405536556,-0.00410772633688701,-0.00540972944301378,-0.000482401728302428,0.00278692693100842,0.00112210849078872,0.00544904646968466,-0.00603747764127757,0.000351028063774717,0.00126417666975116,-0.00059023418376365,-0.00183600558046643,0.00494675365742405,0.0031071616444081,-0.00324536878290546,0.00397639601469278,-0.00710922916189139,0.00128872217795449,0.0147630436806401,-0.0414434745310987,0.00126803669960242,0.0171702424982532,0.0237222124242068,-0.00135235449294517,-0.0173889040099244,-0.00724322020660259,0.00919291081814752,0.00298771575093047,-0.00882125079628343,-0.00909574089801632,0.0227031657803159,0.00726525404988299,-0.00929598179962522,-0.0116109932404181,0.00442320821577229,-0.00264568550990629,0.00414011138383301,0.000640579376563446,-0.00338233171229252,0.00477314268751936,0.00100437388736718,-0.00140920932971892,-0.00156333086791744,0.000268076808121558,-0.00201322713212745,0.00202921849373283,0.0054507130688379,0.000102347859156411,0.00316675804273011,-0.0113809964375551,-0.00133495223338759,0.00578597196573547,0.00451486846999992,-0.0111216097340083,-0.00819942394860611,0.00879719536828951,0.0104492200887856,0.00320058674027899,-0.00399569904039844,-0.0123746479020712,0.00425118168252081,0.00434982882403365,-0.00178887872342186,0.00328665059585663,0.00286793565618683,-0.00356305341587334,-0.00372102821568883,0.00121988100154002,0.00113079530614528,0.00429878830365526,-0.00756536791098162,0.000967975159145068,0.0038664592142715,-5.808024262825e-05,-0.0017036159019408,0.00161487397788558,0.000231723462047931,0.00437815535550704,-0.00134557279699527,-0.0168895015860622,0.012504254780304,0.00591492319250815,0.00420716741292808,-0.00354550523113382,-0.0144516456585306,0.00249120611213817,0.00834284196145957,0.00606265800074291,-0.00120187822386878,-0.00522400450557668,-0.0144641810337487,0.0106463682734071,0.00623911633206881,-0.00311874770395257,0.000100783302751752,-0.00593169671385362,-0.00456136962286516,0.0086217208320303,0.00929297063158908,-0.00705596501152591,-0.0044598505301998,-0.00155059509028187,0.00721899200896367,-0.00306598703345906,0.00498421641808105,-0.00651992311151945,0.00105124366822153,-0.000503357245891111,0.000138471597459182,-0.0102949788720443,0.0211699546036523,0.000435168341145367,-0.0117796837433551,-0.00370927794155267,0.00351979758253131,0.00295687312408499,0.00111037173566158,-0.0011043152008388,-0.00102486614279848,-4.54993029797503e-05,0.000959635748303387,-0.000431829038198981,-0.0001269137845078,0.00124975393923046,-0.000959286177445463,-0.00127503739386643,0.00313206703357075,-0.00162183543793452,0.000787662694155266,-0.00232130975888616,0.000344760531381453,0.00119811388949096,0.000524022237466711,0.0018570662484255,-0.00108098687911527,-0.0023560894554602,0.00277480862911662,-0.00143811144946011,5.26596991160945e-05,-0.00244576325291716,0.00112441636324958,0.00166556549663515,0.000442820323993659,0.00167745750440242,-0.00172575231043328,-0.000583836468838981,0.00212090844551547,0.00272755630081672,-0.00951505173707498,0.00196597784960746,0.0102876202117565,-0.00815107605079862,-0.00704285918699732,0.00446691757676739,0.00876710412795047,-0.002483651080381,-0.00456330043591676,-0.00200336350395111,0.00469583645621557,0.00242439805882282,-0.00145152023690413,-0.00163610089637381,-0.00111774648236062,-0.000681668216099518,0.00215560264543105,-0.000373851208492085,0.00118904161175055,0.00289939878569377,-0.00116617971900486,-0.00707236794550375,-0.00246756795249164,0.00836029419207824,0.00233852000497393,-0.00226086537328359,-0.00215983804753958
